@relation EQP_4-18_unspecified-unspecified_prediction-horizon-7days

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute continuousClass numeric

@data
-0.01774168,-0.029781818,-0.07955778,-0.09031451,-0.08743501,0.0,2.3704756E-4,2637.3486,2981.1047,1671.5931,-150.82361,-150.82361,-150.82361,2.98,4514435.5,1.6043627,5.126054,0.01531282,-0.07507181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.031713247,-0.0028966665,-0.12895584,0.015717864,-0.11106098,0.0,2.1681633E-4,2637.3486,2981.1047,1671.5931,-125.45069,-125.45069,-125.45069,3.0149999,5140523.5,3.0956407,9.67841,0.0033077383,-0.006464243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.029324412,-0.023495317,-0.15485919,0.093205094,-0.15235412,0.0,2.4711387E-4,2637.3486,2981.1047,1671.5931,-94.57361,-94.57361,-94.57361,2.8875,8151690.0,0.8460818,2.788114,0.017991884,-0.17532468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.023901582,-0.049422026,-0.067828655,-0.03174317,-0.10321355,0.0,3.0373232E-4,2637.3486,2981.1047,1671.5931,-114.838196,-114.838196,-114.838196,2.9825,7049641.0,0.67538,2.3593736,0.0067277947,-0.11340141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78
-0.044682145,-0.01774168,-0.029781818,-0.07955778,-0.09031451,3.14,3.2276157E-4,2637.3486,2981.1047,1671.5931,-85.020134,-85.020134,-85.020134,2.9875002,8614349.0,0.6679743,2.340626,0.0072057215,-0.124065876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020644665,-0.031713247,-0.0028966665,-0.12895584,0.015717864,0.0,2.1374642E-4,2637.3486,2981.1047,1671.5931,-92.51389,-92.51389,-92.51389,2.9525,7578254.5,0.65904474,2.2908826,0.0039575673,-0.09606528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.010559559,-0.029324412,-0.023495317,-0.15485919,0.093205094,0.0,2.6581273E-4,2637.3486,2981.1047,1671.5931,-172.72986,-172.72986,-172.72986,3.0125,4484528.5,0.8407349,2.877767,0.0035436964,-0.042918444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031864047,-0.023901582,-0.049422026,-0.067828655,-0.03174317,0.0,2.437244E-4,2637.3486,2981.1047,1671.5931,-242.01529,-242.01529,-242.01529,2.91,2343984.0,1.4171234,4.468882,0.0018944285,-0.013488054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0340178,-0.044682145,-0.01774168,-0.029781818,-0.07955778,0.0,2.551693E-4,2637.3486,2981.1047,1671.5931,-269.13403,-269.13403,-269.13403,2.7625,1707032.8,1.4506329,4.3524265,0.005965192,-0.030363798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.002752781,0.0020644665,-0.031713247,-0.0028966665,-0.12895584,0.0,2.1784981E-4,2637.3486,2981.1047,1671.5931,-367.2764,-367.2764,-367.2764,2.72,1174065.9,1.3966205,4.143861,2.8987374E-4,0.0029370785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050453544,-0.010559559,-0.029324412,-0.023495317,-0.15485919,0.0,1.8759232E-4,2637.3486,2981.1047,1671.5931,-288.46945,-288.46945,-288.46945,2.6775,1418041.2,1.2393168,3.6633236,0.00884397,0.01407814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12294006,0.031864047,-0.023901582,-0.049422026,-0.067828655,0.0,1.04250656E-4,2637.3486,2981.1047,1671.5931,-245.94098,-245.94098,-245.94098,2.5825,1395988.2,9.878437,25.856115,0.007306935,-0.007429838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13939154,0.0340178,-0.044682145,-0.01774168,-0.029781818,0.0,9.742124E-5,2637.3486,2981.1047,1671.5931,-279.2153,-279.2153,-279.2153,2.59,1233678.4,20.105494,52.449516,0.002517453,0.0012841225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
