CAMPAÑA,PROVINCIA,MUNICIPIO,CODPARCELA,_05_Comarca,_07_Zona_homogénea,_01_Superf_cultivada_en_la_Parcela_Agrícola_ha_,_02_Pendiente_,_03_Textura_del_Suelo,_04_Secano_Regadío,_08_Utilización_de_cubierta_vegetal,_01_Variedad,_02_Clon,_04_Patrón,_06_Formas_de_Poda,_07_Marco_m_x_m_,_08_Densidad_Plantas_ha_,_09_Sistemas_de_Conducción
2011,Cádiz,Trebujena,011-00128-00-00,CAMPIÑA DE CADIZ,,"4,17",11,Franco-Limoso,Secano,,Palomino Fino,,,,,,
2011,Córdoba,Aguilar,020-00031-01,CAMPIÑA ALTA,,,,Arcillo-arenoso,Secano,No,Pedro Ximenez,,,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Aguilar,029-00015-01,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Aguilar,029-00120-003-0,CAMPIÑA ALTA,AGUILAR,0.89,0.00, SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,Doble cordón royal,,0.00,Espalderas
2011,Córdoba,Aguilar,031-00281-01,CAMPIÑA ALTA,,,,Arcillo.limoso,Secano,No,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Aguilar,062-00024-02,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2011,Córdoba,Aguilar,063-00045-03,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2011,Córdoba,Montemayor,003-00111-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,158",15,Limoso,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Montemayor,004-00546-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,546",,,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Montemayor,006-00055-00-00,CAMPIÑA ALTA - III,CO/VD/02,"2,620",,,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"1,2 X 2,5",3333,Espaldera vertical
2011,Córdoba,Montemayor,007-00002-00-00,CAMPIÑA ALTA - III,CO/VD/02,"2,09",,Arcilloso,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,
2011,Córdoba,Montemayor,016-00022-00-00,CAMPIÑA ALTA - III,CO/VD/02,"5,411",,Arcillo-arenoso,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"1,2 X 2,5",3333,Espaldera vertical
2011,Córdoba,Montemayor,017-00186-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,914",,Arenoso,,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Montemayor,018-00077-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,422",9,Arenoso,,,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Montemayor,019-00162-00-00,CAMPIÑA ALTA - III,CO/VD/02,"1,932",,Franco-arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Montilla,003-00070-01,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,
2011,Córdoba,Montilla,010-00010-15-03,CAMPIÑA ALTA - III,,,,,Regadio,,MONTEPILA,,,Cordón doble,,,Espaldera vertical
2011,Córdoba,Montilla,014-00207-05,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,
2011,Córdoba,Montilla,018-00017-02,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Montilla,020-00057-003-0,CAMPIÑA ALTA, SIN DEFINIR,8.01,0.00, SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2011,Córdoba,Montilla,021-00017-08,CAMPIÑA ALTA - III,,,,Arcillo-arenoso,Secano,No,Pedro Ximenez,,110 Richter,Vaso o redondo,,,
2011,Córdoba,Montilla,021-00036-02,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Montilla,023-00087-05,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2011,Córdoba,Montilla,024-00098-10,CAMPIÑA ALTA - III,,,,,Regadio,,Syrah,,,,,,Espaldera vertical
2011,Córdoba,Montilla,031-00005-01,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2011,Córdoba,Montilla,033-00128-004-1,CAMPIÑA BAJA, SIN DEFINIR,17.82,0.00, SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2011,Córdoba,Montilla,033-00128-004-2,CAMPIÑA BAJA, SIN DEFINIR,12.89,0.00, SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2011,Córdoba,Montilla,033-00141-002-0,CAMPIÑA BAJA, SIN DEFINIR,19.27,0.00, SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2011,Córdoba,Montilla,033-00141-04,CAMPIÑA ALTA - III,,"1,84",2,Arcillo-arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Vaso o redondo,2.8 X1.25,2857,Sin  apoyos
2011,Córdoba,Montilla,038-00056-11-01,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2011,Córdoba,Monturque,010-00043-00-00,CAMPIÑA ALTA,,1,0,,Secano,No,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Moriles,001-00010-02,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Moriles,004-00004-04,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2011,Córdoba,Puente Genil,007-00158-01,CAMPIÑA ALTA - II,,"1,43",0,Arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,"1,8 X 1.8",2700,Sin  apoyos
2011,Córdoba,Puente Genil,022-00141-01,CAMPIÑA ALTA - II,,,,,Regadio,,Tempranillo,,,Cordón doble,,,Espaldera vertical
2011,Córdoba,Rambla (La),017-00029-00-00,CAMPIÑA BAJA,CO/VD/02,"1,613",,Franco-arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cordón doble,2 X 2,2500,Espaldera en V
2011,Córdoba,Rambla (La),018-00013-00-00,CAMPIÑA BAJA,CO/VD/02,"1,370",,Arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2011,Córdoba,Santaella,008-00035-001-0,CAMPIÑA BAJA, SIN DEFINIR,0.58,0.00, SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2011,Huelva,Almonte,003-00007-01-70,CONDADO LITORAL,,"1,833",,,,,Zalema,,,,,,
2011,Huelva,Almonte,012-00085-01,CONDADO LITORAL,,,0,,,No,Zalema,,,,,,
2011,Huelva,Almonte,013-00054-02,CONDADO LITORAL,,,,,,,,,,,,,
2011,Huelva,Almonte,018-00069-01-80,CONDADO LITORAL,,"1,05",,,Secano,No,Zalema,,,,2.0 X 2.0,,
2011,Huelva,Almonte,021-00387-07-23,CONDADO LITORAL,,"1,26",,,,,,,,,,,
2011,Huelva,Almonte,023-00091-01,CONDADO LITORAL,,,,,,,Zalema,,,,,,
2011,Huelva,Almonte,047-00021-03-44,CONDADO LITORAL,,"1,42",,,,,Zalema,,,,2.0 X 2.0,2500,
2011,Huelva,Gibraleon,001-00099-01,COSTA - II,,,,,,,Palomino Fino,,,,,,
2011,Huelva,Rociana del Condado,002-00027-02,CONDADO CAMPIÑA,HU/VD/02,"1,85",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,Espaldera,"3 x 1,5",2222,
2011,Huelva,Rociana del Condado,003-00160-04,CONDADO CAMPIÑA,HU/VD/02,"1,38",3,Arenoso,Secano,No,Zalema,,"1,103 Paulsen",Vaso o redondo,"2,5 x 1,2",3333,
2011,Huelva,Rociana del Condado,007-00804-01,CONDADO CAMPIÑA,HU/VD/02,"1,08",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,,"2,5 x 1,2",3333,
2011,Huelva,Rociana del Condado,009-00309-00-ZH,CONDADO CAMPIÑA,HU/VD/02,"1,82",3,Areno-franco,Secano,No,Zalema,,110 Richter,,"3 x 1,5",2222,
2011,Huelva,Rociana del Condado,011-00314-02,CONDADO CAMPIÑA,HU/VD/02,"0,44",5,Franco-arcillo-limoso,Secano,No,Zalema,,110 Richter,,"3 x 1,5",2222,
2011,Huelva,Trigueros,018-00038-02-00,CONDADO CAMPIÑA,,,,,,,,,,,,,
2011,Málaga,Almachar,005-00455-01,VELEZ-MALAGA,,"0,05",46,,Secano,,,,,,,,
2011,Málaga,Almachar,005-00716-01,VELEZ-MALAGA,,"2,08",41,,Secano,,Moscatel de Alejandría,,,,"1,80 X 1,80",,
2011,Málaga,Almachar,006-00058-01,VELEZ-MALAGA,,"0,17",39,,Secano,,,,,,,,
2011,Málaga,Almachar,006-00157-02,VELEZ-MALAGA,,"0,45",43,,Secano,,,,,,,,
2011,Málaga,Almachar,006-00193-03,VELEZ-MALAGA,,"0,23",,,Secano,,,,,,,,
2011,Málaga,Borge (El),003-00024-01,VELEZ-MALAGA,,"0,31",58,,Secano,,,,,,,,
2011,Málaga,Borge (El),005-00027-01,VELEZ-MALAGA,,"0,530",59,,Secano,,,,,,,,
2011,Málaga,Borge (El),005-00028-01,VELEZ-MALAGA,,"0,52",47,,Secano,,,,,,,,
2011,Málaga,Borge (El),005-00226-03,VELEZ-MALAGA,,"0,63",,,Secano,,,,,,,,
2011,Málaga,Borge (El),007-00112-01,VELEZ-MALAGA,,"0,99",57,,Secano,,,,,,,,
2012,Cádiz,Arcos de la Frontera,018-00008-00-00,CAMPIÑA DE CADIZ,,"4,799",5,,Secano,No,Variedades Tintas,,140 Ruggeri,Cordón doble,"2,50 x 1,20",3333,Espaldera vertical
2012,Cádiz,Chiclana de la Frontera,031-00001-01,COSTA NOROESTE DE CADIZ - II,,"0,5",0,,,,Palomino de Jerez,,,,,,
2012,Cádiz,Chipiona,007-00035-00,COSTA NOROESTE DE CADIZ - II,,"41,70",,,,,Moscatel de Chipiona,,,,,,
2012,Cádiz,Chipiona,007-00035-01,COSTA NOROESTE DE CADIZ - II,,,,,,,Pedro Ximenez,,,,,,
2012,Cádiz,Chipiona,007-00035-02,COSTA NOROESTE DE CADIZ - II,,,,,,,Tintas,,,,,,
2012,Cádiz,Jerez de la Frontera,003-00102-02-00,CAMPIÑA DE CADIZ,CA/VD/03,"40,35",4,Arcillo.limoso,Secano,No,Palomino Fino,,"161-69, 13-5, 140 Ru",Vara y pulgar jerezana,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,003-00105-06-1,CAMPIÑA DE CADIZ,CA/VD/03,"12,72",4,Arcillo.limoso,Secano,No,Palomino Fino,,"161-49, 13-5",Vara y pulgar jerezana,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,003-00105-11-5,CAMPIÑA DE CADIZ,CA/VD/03,"12,83",4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,003-00106-11-7,CAMPIÑA DE CADIZ,CA/VD/03,"26,55",4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,003-00106-31-1,CAMPIÑA DE CADIZ,CA/VD/03,"27,23",4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,003-00106-31-2,CAMPIÑA DE CADIZ,CA/VD/03,"10,55",4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,003-00106-54-2,CAMPIÑA DE CADIZ,CA/VD/03,"9,18",4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,097-00009-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"11,05",1,,Secano,,Palomino Fino,Palomino California,161-49 Couderc,Vara y pulgar jerezana,"2,30 X 1,15",3700,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,097-00095-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"0,894",,,,,Palomino de Jerez,,,Vara y pulgar jerezana,,,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,097-00099-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"3,832",5,Albarizas,Secano,No,Palomino Fino,California,161-49 Couderc,Vara y pulgar jerezana,"2,20 X 1.15",3953,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,097-00100-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"7,161",,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1,30",3800,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,099-00024-00-2,CAMPIÑA DE CADIZ,CA/VD/03,12,4,Arcillo.limoso,Secano,No,Palomino Fino,,"161-49C, 140-RU",Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,100-00029-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"5,264",15,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1,30",3800,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,101-00010-08,CAMPIÑA DE CADIZ,,"6,8985",10,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,20 X 1,10",4000,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,101-00029-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"2,928",,,,,Palomino Fino,,,,,,
2012,Cádiz,Jerez de la Frontera,101-00091-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"2,775",,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,30 X 1,15",3700,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,102-00002-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"11,06",5,Albarizas,Secano,No,Palomino Fino,California,161-49 Couderc,Vara y pulgar jerezana,"2,20 X 1,20",3788,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,103-00002-26,CAMPIÑA DE CADIZ,CA/VD/03,9,4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,2.40 x 1.15,3600,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,104-00016-04-A4,CAMPIÑA DE CADIZ,CA/VD/03,"22,85",10,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1.20",4150,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,105-00018-00-B3,CAMPIÑA DE CADIZ,CA/VD/03,"13,40",5,Albarizas,Regadio,No,Tintas,RJ-43,"1,103 Paulsen",Cordón doble,2.30 X 1.20,3623,Espaldera vertical
2012,Cádiz,Jerez de la Frontera,111-00010-14,CAMPIÑA DE CADIZ,,"34,32",,Albarizas y Bujeos albarizos,Secano,No,Palomino de Jerez,,140 Ruggeri,Cordón doble,"1,20 X 2,30",,
2012,Cádiz,Puerto Real,015-00173-04,LA JANDA,,,,,,,Pedro Ximenez,,,,,,
2012,Cádiz,Sanlucar de Barrameda,006-00061-03,COSTA NOROESTE DE CADIZ,,2,8,,Secano,,Palomino Fino,,,,,,
2012,Cádiz,Sanlucar de Barrameda,010-00070-00,COSTA NOROESTE DE CADIZ,,,,,,,,,,,,,
2012,Cádiz,Sanlucar de Barrameda,012-00015-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"5,757",,Albarizas y Bujeos albarizos,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,54 X 1,54 y 1,80 X 1,40",4092,Espaldera vertical
2012,Cádiz,Trebujena,006-00068-02-00,CAMPIÑA DE CADIZ,,"7,45",6,,Secano,,Palomino Fino,,,,,,
2012,Cádiz,Trebujena,011-00128-00-00,CAMPIÑA DE CADIZ,,"4,17",11,Franco-Limoso,Secano,,Palomino Fino,,,,,,
2012,Córdoba,Aguilar,020-00031-01,CAMPIÑA ALTA,,,,Arcillo-arenoso,Secano,No,Pedro Ximenez,,,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Aguilar,029-00015-01,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Aguilar,031-00281-01,CAMPIÑA ALTA,,,,Arcillo.limoso,Secano,No,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Aguilar,062-00024-02,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2012,Córdoba,Aguilar,063-00045-03,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2012,Córdoba,Aguilar,LAGUNA R.,CAMPIÑA ALTA,AGUILAR,0.89,0.,SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,Doble cordón royal,,0.00,Espalderas
2012,Córdoba,Montemayor,003-00111-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,158",15,Limoso,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Montemayor,004-00546-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,546",,,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Montemayor,006-00055-00-00,CAMPIÑA ALTA - III,CO/VD/02,"2,620",,,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"1,2 X 2,5",3333,Espaldera vertical
2012,Córdoba,Montemayor,007-00002-00-00,CAMPIÑA ALTA - III,CO/VD/02,"2,09",,Arcilloso,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,
2012,Córdoba,Montemayor,016-00022-00-00,CAMPIÑA ALTA - III,CO/VD/02,"5,411",,Arcillo-arenoso,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"1,2 X 2,5",3333,Espaldera vertical
2012,Córdoba,Montemayor,017-00186-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,914",,Arenoso,,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Montemayor,018-00077-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,422",9,Arenoso,,,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Montemayor,019-00162-00-00,CAMPIÑA ALTA - III,CO/VD/02,"1,932",,Franco-arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Montilla,003-00070-01,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,
2012,Córdoba,Montilla,010-00010-15-03,CAMPIÑA ALTA - III,,,,,Regadio,,MONTEPILA,,,Cordón doble,,,Espaldera vertical
2012,Córdoba,Montilla,014-00207-05,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,
2012,Córdoba,Montilla,018-00017-02,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Montilla,021-00017-08,CAMPIÑA ALTA - III,,,,Arcillo-arenoso,Secano,No,Pedro Ximenez,,110 Richter,Vaso o redondo,,,
2012,Córdoba,Montilla,021-00036-02,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Montilla,023-00087-05,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2012,Córdoba,Montilla,024-00098-10,CAMPIÑA ALTA - III,,,,,Regadio,,Syrah,,,,,,Espaldera vertical
2012,Córdoba,Montilla,031-00005-01,CAMPIÑA ALTA - III,,,,,Secano,,Pedro Ximenez,,,Cordón doble,,,Espaldera vertical
2012,Córdoba,Montilla,038-00056-11-01,CAMPIÑA ALTA - III,,,,,,,,,,,,,
2012,Córdoba,Montilla,M. SIERRA,CAMPIÑA ALTA - III,SIN DEFINIR,8.01,0.,SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2012,Córdoba,Montilla,MONTILLA0,CAMPIÑA ALTA - III,SIN DEFINIR,19.27,0.,SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2012,Córdoba,Montilla,MONTILLA1,CAMPIÑA ALTA - III,SIN DEFINIR,17.82,0.,SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2012,Córdoba,Montilla,MONTILLA2,CAMPIÑA ALTA - III,SIN DEFINIR,12.89,0.,SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2012,Córdoba,Monturque,010-00043-00-00,CAMPIÑA ALTA,,1,0,,Secano,No,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Moriles,001-00010-02,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Moriles,004-00004-04,CAMPIÑA ALTA,,,,,Secano,,Pedro Ximenez,,,Vaso o redondo,,,Sin  apoyos
2012,Córdoba,Puente Genil,007-00158-01,CAMPIÑA ALTA - II,,"1,43",0,Arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,"1,8 X 1.8",2700,Sin  apoyos
2012,Córdoba,Puente Genil,022-00141-01,CAMPIÑA ALTA - II,,,,,Regadio,,Tempranillo,,,Cordón doble,,,Espaldera vertical
2012,Córdoba,Rambla (La),017-00029-00-00,CAMPIÑA BAJA,CO/VD/02,"1,613",,Franco-arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cordón doble,2 X 2,2500,Espaldera en V
2012,Córdoba,Rambla (La),018-00013-00-00,CAMPIÑA BAJA,CO/VD/02,"1,370",,Arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2012,Córdoba,Santaella,SANTAELLA,CAMPIÑA BAJA,SIN DEFINIR,0.58,0.,SIN DEFINIR,Secano,NO,PEDRO XIMENEZ,,SIN DEFINIR,,,0.00,
2012,Huelva,Almonte,012-00085-01,CONDADO LITORAL,,,0,,,No,Zalema,,,,,,
2012,Huelva,Almonte,023-00091-01,CONDADO LITORAL,,,,,,,Zalema,,,,,,
2012,Huelva,Almonte,038-00145-02,CONDADO LITORAL,HU/VD/02,"0,957",2,,,No,Zalema,,110 Richter,,"1,5 x 1,5",2500,
2012,Huelva,Gibraleon,001-00099-01,COSTA - II,,,,,,,Palomino Fino,,,,,,
2012,Huelva,Rociana del Condado,002-00027-02,CONDADO CAMPIÑA,HU/VD/02,"1,85",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,Espaldera,"3 x 1,5",2222,
2012,Huelva,Rociana del Condado,005-00312-01,CONDADO CAMPIÑA,HU/VD/02,"2,908",2,,,No,Zalema,,110 Richter,,1.50 X 1.50,2250,
2012,Huelva,Rociana del Condado,007-00804-01,CONDADO CAMPIÑA,HU/VD/02,"1,08",4,Arcillo-arenoso,Secano,No,Zalema,,110 Richter,,"2,5 x 1,2",3333,
2012,Huelva,Rociana del Condado,009-00309-00-ZH,CONDADO CAMPIÑA,HU/VD/02,"1,82",3,Areno-franco,Secano,No,Zalema,,110 Richter,,"3 x 1,5",2222,
2012,Huelva,Trigueros,018-00038-02-00,CONDADO CAMPIÑA,,,,,,,,,,,,,
2012,Málaga,Almachar,001-00069-01-01,VELEZ-MALAGA,,"0,06",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Almachar,001-00220-02-01,VELEZ-MALAGA,,"0,19",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Almachar,005-00359-01-01,VELEZ-MALAGA,,"0,4",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Almachar,005-00455-01-01,VELEZ-MALAGA,,"0,28",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Almachar,005-00715-01-01,VELEZ-MALAGA,,"2,49",,,Secano,Si,Moscatel de Alejandría,,,,,,Sin  apoyos
2012,Málaga,Almachar,005-00715-01-02,VELEZ-MALAGA,,"1,14",,,Secano,,Moscatel de Alejandría,,,,,,Sin  apoyos
2012,Málaga,Almachar,006-00058-01-01,VELEZ-MALAGA,,"0,17",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Borge (El),003-00171-01-01,VELEZ-MALAGA,,"1,29",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Borge (El),003-00174-04-01,VELEZ-MALAGA,,"0,2",,,Secano,,Verdejo,,,,,,
2012,Málaga,Borge (El),005-00196-01-01,VELEZ-MALAGA,,"0,18",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Borge (El),005-00399-03-01,VELEZ-MALAGA,,"0,16",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Borge (El),007-00045-02-01,VELEZ-MALAGA,,"0,46",,,Secano,,Moscatel de Alejandría,,,,,,
2012,Málaga,Mollina,009-00002-02-01,NORTE O ANTEQUERA,,"0,47",0,,,Si,Syrah,,,,,,
2012,Málaga,Mollina,009-00002-10-02,NORTE O ANTEQUERA,,"0,37",0,,,Si,Doradilla,,,,,,
2012,Málaga,Mollina,009-00002-10-03,NORTE O ANTEQUERA,,"0,54",0,,,Si,Petit Verdot,,,,,,
2012,Málaga,Mollina,009-00002-10-05,NORTE O ANTEQUERA,,"8,89",0,,,Si,Pedro Ximenez,,,,,,
2012,Málaga,Mollina,009-00002-11-01,NORTE O ANTEQUERA,,"0,4",,,,Si,Cabernet Franc,,,,,,
2012,Málaga,Mollina,009-00002-11-02,NORTE O ANTEQUERA,,"0,36",0,,,Si,Cabernet Franc,,,,,,
2012,Málaga,Mollina,009-00002-18-01,NORTE O ANTEQUERA,,"1,43",0,,,Si,Moscatel de Alejandría,,,,,,
2012,Málaga,Mollina,009-00002-18-02,NORTE O ANTEQUERA,,"1,43",0,,,Si,Moscatel Grano Menudo,,,,,,
2012,Málaga,Mollina,009-00002-18-03,NORTE O ANTEQUERA,,"0,53",0,,,Si,Merlot,,,,,,
2012,Málaga,Mollina,009-00002-18-04,NORTE O ANTEQUERA,,"0,53",0,,,Si,Cabernet Sauvignon,,,,,,
2012,Málaga,Mollina,020-00020-01-01,NORTE O ANTEQUERA,,"0,58",0,,,No,Syrah,,,,,,
2012,Málaga,Mollina,020-00022-01-01,NORTE O ANTEQUERA,,"0,67",0,,,No,Airen,,,,,,
