cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
HU004,2018-03-10 00:00:00,17.620,14.68,9.75,97.600,86.2917,65.010,0.543112,18.900,41.880,18.0258,3.563,0,3,1410,27,3
HU004,2018-03-11 00:00:00,15.470,12.1475,9.52,90.800,77.4137,62.800,0.622084,1.800,46.150,11.9248,1.200,0,0,1100,342,3.20833
HU004,2018-03-12 00:00:00,16.940,12.0284,7.529,98.500,78.8867,48.850,0.763085,0.200,21.380,6.02721,0.000,38,204,800,398,3.16667
HU004,2018-03-13 00:00:00,19.410,14.6779,11.52,100.000,87.8408,60.630,0.615928,0.700,22.160,6.00162,0.000,52,169,871,349,3.08333
HU004,2018-03-14 00:00:00,15.600,14.3754,10.13,97.700,93.8417,88.500,0.163608,15.700,49.320,19.1277,2.364,0,39,1343,57,3.04167
HU004,2018-03-15 00:00:00,16.340,11.9192,8.2,98.700,82.1946,60.470,0.668589,7.300,28.890,7.29092,0.000,0,0,872,565,3.375
HU004,2018-03-16 00:00:00,16.230,10.2749,6.078,95.200,77.665,51.390,0.83168,0.100,27.480,5.56946,0.000,12,0,320,1106,3.83333
HU004,2018-03-17 00:00:00,14.320,11.0654,6.146,97.200,90.7662,77.080,0.242014,17.700,43.640,13.446,0.000,0,0,982,456,3.29167
HU004,2018-03-18 00:00:00,15.700,11.1592,8.61,98.000,83.2525,57.890,0.596511,1.600,22.160,5.58542,0.000,45,17,213,1161,3.875
HU004,2018-03-19 00:00:00,15.740,11.0008,6.851,95.600,86.9592,71.520,0.392328,1.800,36.020,9.49204,0.000,5,0,514,918,3.625
HU004,2018-03-20 00:00:00,14.930,9.27613,3.786,87.500,61.0812,31.610,0.825693,0.000,28.790,8.19083,0.000,218,0,34,1186,3.625
HU004,2018-03-21 00:00:00,16.670,10.068,4.319,75.420,50.7404,29.070,0.965051,0.000,22.860,6.10754,0.000,849,19,1,569,2
HU004,2018-03-22 00:00:00,18.400,11.3537,5.503,85.400,54.0763,28.670,0.968622,0.000,20.320,5.3215,0.000,323,79,337,698,2.83333
