cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
CO005,2018-04-04 00:00:00,20.040,14.3054,9.42,93.600,69.5725,38.710,0.939426,0.000,12.590,4.36208,0.000,574,767,60,24,1.70833
CO005,2018-04-05 00:00:00,24.840,15.8462,8.29,90.300,58.79,26.760,1.03654,0.000,9.190,3.1305,0.000,301,144,513,459,2.79167
CO005,2018-04-06 00:00:00,21.370,15.5521,10.82,81.800,56.4988,41.320,0.648254,0.000,15.990,3.36739,0.000,402,531,275,213,2.125
CO005,2018-04-07 00:00:00,15.230,10.7454,8.68,94.000,84.9417,63.760,0.443902,8.400,15.670,3.76083,0.000,568,764,36,55,1.70833
CO005,2018-04-08 00:00:00,15.640,11.1679,8.35,94.600,80.7433,54.140,0.53484,2.400,15.340,5.37333,0.000,654,736,12,18,1.70833
CO005,2018-04-09 00:00:00,14.300,9.44125,4.6,94.100,75.7717,46.600,0.78139,0.200,15.500,5.2075,0.000,725,639,15,36,1.54167
CO005,2018-04-10 00:00:00,11.760,9.24792,5.86,94.400,88.2833,82.700,0.171401,19.400,20.040,6.2575,0.000,754,611,26,28,1.29167
CO005,2018-04-11 00:00:00,15.960,10.0996,6.14,91.400,72.1937,41.310,0.763944,0.200,16.150,7.06958,0.000,566,831,16,11,1.91667
CO005,2018-04-12 00:00:00,12.890,8.98833,6.07,94.000,88.0625,73.000,0.28287,12.600,11.290,3.51833,0.000,884,417,16,92,1.08333
CO005,2018-04-13 00:00:00,12.890,9.45708,6.27,94.500,85.6267,69.740,0.4509,3.000,8.210,2.12792,0.000,458,164,199,583,2.54167
CO005,2018-04-14 00:00:00,20.160,12.3608,5.27,92.800,74.7217,47.230,1.03069,0.200,10.000,3.07545,0.000,507,525,221,166,2
CO005,2018-04-15 00:00:00,18.160,12.9913,8.42,92.700,81.2525,57.200,0.651323,0.000,11.290,3.99136,0.000,646,576,36,165,1.70833
CO005,2018-04-16 00:00:00,19.090,13.0854,8.08,94.700,77.4258,48.590,0.939569,7.800,8.050,2.69174,0.000,424,721,230,46,1.95833
CO005,2018-04-17 00:00:00,24.360,16.0329,8.89,91.900,64.5938,32.310,1.12016,0.000,9.020,2.57048,0.000,109,103,552,652,3.54167
CO005,2018-04-18 00:00:00,27.040,18.4892,10.96,78.200,53.9675,32.640,1.16323,0.000,7.730,2.52091,0.000,363,474,201,383,2.29167
CO005,2018-04-19 00:00:00,26.900,18.6438,12.37,71.400,53.3842,30.260,1.16481,0.000,9.020,2.90833,0.000,424,215,336,448,2.58333
CO005,2018-04-20 00:00:00,24.040,17.3867,11.49,84.500,64.1971,41.620,1.09887,0.000,11.620,3.14583,0.000,442,149,202,618,2.79167
CO005,2018-04-21 00:00:00,21.770,17.645,14.24,80.600,68.2304,51.500,0.443669,0.000,11.940,2.72167,0.000,156,333,484,437,2.83333
CO005,2018-04-22 00:00:00,26.230,19.0296,12.69,93.400,70.9246,41.160,0.940599,0.000,10.000,2.405,0.000,367,544,191,307,2.29167
CO005,2018-04-23 00:00:00,27.600,20.0558,14.83,91.100,66.0633,41.410,0.675177,0.200,11.290,3.71042,0.000,118,230,486,576,3.20833
CO005,2018-04-24 00:00:00,27.040,20.9354,15.56,85.600,61.1525,39.160,1.07745,0.000,13.240,3.53292,0.000,495,556,168,207,1.75
CO005,2018-04-25 00:00:00,25.240,18.6887,13.36,92.000,71.4296,48.590,0.821144,1.600,8.380,2.48391,0.000,366,543,250,264,2.33333
CO005,2018-04-26 00:00:00,27.900,19.5992,13.63,94.200,74.2,37.240,1.04284,0.000,14.050,3.15958,0.000,457,422,254,289,2.375
CO005,2018-04-27 00:00:00,25.170,18.8771,13.9,92.000,70.2629,43.250,1.05946,0.000,10.810,3.76208,0.000,629,675,41,71,1.66667
CO005,2018-04-28 00:00:00,19.240,14.5013,11.02,90.000,68.3567,37.850,0.942402,0.000,15.670,5.54542,0.000,584,802,19,17,1.70833
CO005,2018-04-29 00:00:00,17.830,11.7808,6.67,90.800,70.4813,38.620,0.934244,0.400,17.770,6.28875,0.000,624,757,17,20,1.70833
CO005,2018-04-30 00:00:00,17.350,11.6546,6.81,92.200,67.6887,37.100,0.974046,0.000,9.670,2.73955,0.000,384,667,299,69,2
CO005,2018-05-01 00:00:00,15.100,9.77,6.68,92.000,80.3238,52.490,0.597381,7.400,15.020,2.03864,0.000,304,460,408,242,2.33333
CO005,2018-05-02 00:00:00,20.220,12.8704,6.21,91.000,65.6192,34.080,1.0337,0.000,8.700,2.33391,0.000,372,602,298,149,2.20833
CO005,2018-05-03 00:00:00,24.300,15.6683,7.48,86.600,61.3588,33.400,1.14847,0.000,8.700,2.40333,0.000,328,368,383,337,3
CO005,2018-05-04 00:00:00,24.630,17.1467,11.03,88.300,60.1417,26.290,1.14839,0.000,9.670,3.00542,0.000,215,383,327,497,3.04167
CO005,2018-05-05 00:00:00,27.290,18.6246,10.7,89.000,58.815,26.850,1.17322,0.000,6.590,1.87087,0.000,298,308,404,406,2.75
CO005,2018-05-06 00:00:00,26.240,18.4525,14.7,82.900,63.3321,41.840,0.807832,0.600,9.830,2.25292,0.000,279,242,349,543,2.83333
CO005,2018-05-07 00:00:00,27.360,19.6254,13.3,86.300,61.8179,31.780,1.11813,0.000,8.210,2.58091,0.000,288,385,283,467,2.75
CO005,2018-05-08 00:00:00,26.970,18.9217,12.96,88.700,69.3967,45.010,1.00065,0.000,10.000,3.01042,0.000,543,705,105,67,1.625
CO005,2018-05-09 00:00:00,20.850,16.4983,13.89,93.600,83.6233,69.260,0.395385,0.200,11.780,4.4725,0.000,634,733,23,32,1.75
CO005,2018-05-10 00:00:00,24.160,17.9817,13.96,85.900,69.1196,44.470,0.947902,0.000,9.020,3.36417,0.000,608,680,55,78,1.625
CO005,2018-05-11 00:00:00,26.100,17.9521,10.89,91.400,67.6933,40.130,1.17607,0.000,11.290,3.1319,0.000,358,623,263,170,2.25
CO005,2018-05-12 00:00:00,23.640,16.8612,12.29,90.400,63.4704,29.120,0.832278,0.000,11.130,3.99875,0.000,474,741,180,23,1.79167
CO005,2018-05-13 00:00:00,22.760,15.9867,6.94,69.520,40.4246,23.950,1.22542,0.000,9.670,3.14333,0.000,65,366,549,441,3.08333
CO005,2018-05-14 00:00:00,25.950,18.3933,10.36,56.680,40.0704,27.270,1.22991,0.000,9.670,3.14318,0.000,47,189,751,431,3.29167
CO005,2018-05-15 00:00:00,27.900,20.6117,12.63,57.630,37.7242,21.860,1.26036,0.000,10.160,3.20333,0.000,97,131,509,686,3.75
CO005,2018-05-16 00:00:00,29.700,20.915,13.63,57.020,41.2108,21.240,1.22155,0.000,8.700,2.82,0.000,286,96,199,825,3.58333
CO005,2018-05-17 00:00:00,28.830,20.2192,12.63,67.450,46.5746,24.950,1.20728,0.000,13.400,2.78708,0.000,374,193,309,543,2.625
CO005,2018-05-18 00:00:00,25.570,18.7104,13.57,81.200,59.875,39.600,0.890334,0.000,14.370,2.63042,0.000,413,194,122,686,2.70833
CO005,2018-05-19 00:00:00,27.560,18.2879,14.5,92.500,66.1771,31.750,0.887526,9.000,12.750,2.32435,0.000,192,330,271,625,3.20833
CO005,2018-05-20 00:00:00,25.430,17.065,12.63,93.400,75.8988,40.590,0.961475,1.400,11.940,2.61842,0.000,261,404,456,291,2.58333
CO005,2018-05-21 00:00:00,24.170,16.0663,12.49,94.500,85.3825,51.540,0.669139,12.800,8.380,1.99,0.000,345,357,323,391,2.25
CO005,2018-05-22 00:00:00,26.420,18.4954,12.96,94.800,71.7042,39.790,0.995391,0.200,7.400,2.12833,0.000,315,504,334,263,2.54167
CO005,2018-05-23 00:00:00,26.830,21.0379,14.63,77.300,57.5646,40.690,0.827635,0.000,6.100,1.90895,0.000,145,238,557,482,3.20833
CO005,2018-05-24 00:00:00,25.170,18.8725,13.96,83.400,68.3204,48.510,1.01306,0.000,13.880,4.28208,0.000,642,653,43,76,1.58333
CO005,2018-05-25 00:00:00,22.830,17.53,12.69,89.800,68.0617,44.890,0.91747,0.000,11.130,3.10913,0.000,518,544,138,214,1.83333
CO005,2018-05-26 00:00:00,26.490,19.0413,12.16,91.000,64.0792,38.500,1.21272,0.000,9.350,2.5519,0.000,343,637,278,161,2.08333
CO005,2018-05-27 00:00:00,24.500,18.4392,13.76,91.900,69.7212,45.030,0.884742,0.000,11.940,4.35625,0.000,653,726,24,20,1.70833
CO005,2018-05-28 00:00:00,23.370,17.7138,14.23,86.300,72.3021,48.960,0.722763,0.600,13.880,4.14958,0.000,660,642,21,91,1.45833
CO005,2018-05-29 00:00:00,22.900,16.6621,12.02,88.700,69.27,42.330,0.738003,0.000,15.990,4.52,0.000,638,712,28,40,1.70833
CO005,2018-05-30 00:00:00,23.700,17.5433,13.36,87.300,66.5696,41.740,0.843891,0.000,10.000,3.40042,0.000,602,734,37,50,1.70833
CO005,2018-05-31 00:00:00,27.290,19.5229,11.49,91.600,60.3125,33.270,1.21615,0.000,8.210,2.6915,0.000,261,791,187,185,2.375
CO005,2018-06-01 00:00:00,28.300,20.3142,12.83,85.400,54.8208,31.530,1.21478,0.000,12.430,4.0945,0.000,421,540,299,163,2.20833
CO005,2018-06-02 00:00:00,23.560,17.6646,12.63,78.300,58.6642,37.220,0.987887,0.000,10.810,3.19958,0.000,677,570,33,139,1.54167
CO005,2018-06-03 00:00:00,26.960,19.3442,13.43,87.700,63.8221,31.410,1.06235,0.000,13.720,4.14,0.000,693,620,44,65,1.5
CO005,2018-06-04 00:00:00,24.430,18.3042,12.49,91.300,63.3817,39.040,1.01017,0.000,9.830,3.53375,0.000,406,832,150,36,1.91667
CO005,2018-06-05 00:00:00,23.030,18.0538,14.9,81.500,59.5154,38.780,0.699476,0.000,10.970,3.54333,0.000,456,711,180,74,2.04167
CO005,2018-06-06 00:00:00,21.520,17.0283,14.03,88.000,72.4304,55.960,0.516838,2.600,12.590,4.28708,0.000,582,756,58,30,1.75
CO005,2018-06-07 00:00:00,26.500,19.1558,12.49,89.800,66.5879,42.000,1.10287,0.000,10.810,3.32826,0.000,527,640,183,65,1.83333
CO005,2018-06-08 00:00:00,20.440,16.7538,13.69,93.400,80.3021,61.740,0.496595,1.600,9.510,3.52,0.000,642,704,26,47,1.58333
CO005,2018-06-09 00:00:00,23.040,17.2304,12.96,92.500,68.6746,42.600,0.670903,0.000,9.190,3.07083,0.000,543,706,46,124,1.875
CO005,2018-06-10 00:00:00,25.360,18.3604,13.02,88.800,66.9371,37.470,1.01928,0.000,11.940,3.98958,0.000,646,648,37,81,1.625
CO005,2018-06-11 00:00:00,23.500,18.4229,14.3,80.400,62.7675,42.750,0.657315,0.000,11.130,2.91083,0.000,479,760,128,53,1.70833
CO005,2018-06-12 00:00:00,28.830,20.0875,12.16,88.600,60.5946,32.500,1.16779,0.000,9.830,3.07391,0.000,406,801,136,75,1.875
CO005,2018-06-13 00:00:00,31.420,22.5104,14.16,84.200,56,27.880,1.19957,0.000,10.160,2.75739,0.000,371,638,281,137,2.04167
CO005,2018-06-14 00:00:00,32.630,24.0833,15.1,74.100,47.0371,21.480,1.23548,0.000,14.370,2.05522,0.000,410,530,303,179,1.95833
CO005,2018-06-15 00:00:00,35.620,26.7842,17.77,63.150,38.7737,16.730,1.2831,0.000,6.750,2.319,0.000,283,346,447,341,2.70833
CO005,2018-06-16 00:00:00,36.690,27.655,19.38,58.680,40.38,20.650,1.26622,0.000,11.130,2.65542,0.000,496,573,141,214,1.79167
CO005,2018-06-17 00:00:00,37.360,28.0317,19.31,61.560,38.8233,21.190,1.25456,0.000,6.270,1.96042,0.000,446,455,152,367,2.16667
CO005,2018-06-18 00:00:00,37.500,28.8279,20.84,56.150,34.0492,19.540,1.12063,0.000,8.380,2.54833,0.000,356,346,232,483,2.79167
CO005,2018-06-19 00:00:00,33.700,26.5562,19.63,63.130,39.4954,23.730,1.24756,0.000,12.100,3.57,0.000,624,307,106,376,1.75
CO005,2018-06-20 00:00:00,35.890,26.7367,18.77,68.180,42.4658,21.340,1.24741,0.000,10.000,3.06208,0.000,605,341,109,371,2.04167
CO005,2018-06-21 00:00:00,35.690,26.8883,18.83,77.800,46.0583,23.540,1.18358,0.000,11.620,3.72458,0.000,360,424,191,446,2.83333
CO005,2018-06-22 00:00:00,34.900,26.6721,19.37,71.100,46.3746,26.000,1.16708,0.000,13.720,2.87667,0.000,433,499,158,333,2.625
CO005,2018-06-23 00:00:00,36.830,27.5521,18.64,75.300,43.9646,22.290,1.18684,0.000,8.860,2.61167,0.000,364,446,259,354,2.5
CO005,2018-06-24 00:00:00,36.960,27.6863,19.5,72.600,46.4179,23.160,1.17541,0.000,12.590,3.968,0.000,399,575,309,133,2
CO005,2018-06-25 00:00:00,32.560,24.2575,18.37,83.600,63.5992,38.110,1.06096,0.000,11.130,4.14667,0.000,569,711,81,62,1.79167
CO005,2018-06-26 00:00:00,32.500,24.2871,16.96,86.900,62.1767,37.450,1.22009,0.000,12.590,4.23,0.000,593,703,68,60,1.66667
CO005,2018-06-27 00:00:00,33.090,24.9275,17.9,76.100,53.0908,27.620,1.24645,0.000,10.320,3.63417,0.000,559,739,61,62,1.75
CO005,2018-06-28 00:00:00,29.170,23.1887,16.76,72.700,54.775,35.670,0.977272,0.000,10.970,3.85864,0.000,491,769,131,30,1.91667
CO005,2018-06-29 00:00:00,32.230,23.5333,15.23,80.000,54.6471,28.150,1.23258,0.000,9.670,3.27565,0.000,467,684,176,92,1.75
CO005,2018-06-30 00:00:00,28.630,21.9192,17.09,75.500,61.3942,37.700,0.889333,0.000,13.720,3.74875,0.000,441,754,144,81,2.08333
CO005,2018-07-01 00:00:00,27.960,21.3829,17.23,85.700,62.7879,37.440,0.939069,0.000,12.100,4.35708,0.000,571,769,40,38,1.875
CO005,2018-07-02 00:00:00,28.810,21.4962,14.7,90.800,62.03,35.140,1.11138,0.000,9.020,2.75583,0.000,464,683,133,141,1.875
CO005,2018-07-03 00:00:00,34.010,24.8904,16.09,83.500,50.9071,20.960,1.28301,0.000,10.320,3.18727,0.000,414,554,259,196,2.25
CO005,2018-07-04 00:00:00,30.280,22.8758,15.83,79.700,52.8767,26.370,1.25613,0.000,11.620,3.85375,0.000,531,750,82,56,1.875
CO005,2018-07-05 00:00:00,32.290,24.2904,15.83,81.800,50.1542,22.970,1.27126,0.000,10.320,2.80304,0.000,473,531,200,204,2.125
CO005,2018-07-06 00:00:00,35.490,26.6717,17.43,70.700,42.7429,19.910,1.27847,0.000,9.190,2.64545,0.000,355,511,346,206,2.25
CO005,2018-07-07 00:00:00,36.750,28.2775,19.5,58.410,36.2329,19.310,1.27159,0.000,8.050,2.44826,0.000,469,357,204,385,2.20833
CO005,2018-07-08 00:00:00,36.560,28.1992,19.63,65.190,41.2342,20.620,1.25025,0.000,8.050,2.84333,0.000,532,691,99,102,1.54167
CO005,2018-07-09 00:00:00,37.480,29.0442,20.24,68.920,41.9333,20.050,1.25989,0.000,10.320,3.125,0.000,543,642,155,85,1.54167
CO005,2018-07-10 00:00:00,35.160,27.3238,20.77,66.000,44.27,25.720,1.26288,0.000,11.290,4.60095,0.000,517,684,174,44,1.91667
CO005,2018-07-11 00:00:00,32.360,24.1475,17.16,85.600,58.9154,26.410,1.23253,0.000,11.450,4.0875,0.000,522,769,83,47,1.75
CO005,2018-07-12 00:00:00,31.420,22.6746,16.89,85.200,65.7421,39.180,0.995451,0.000,12.260,4.25958,0.000,616,706,46,54,1.70833
CO005,2018-07-13 00:00:00,30.890,22.8771,15.36,86.500,57.9542,30.180,1.21897,0.000,9.510,3.0775,0.000,445,734,149,89,2.04167
CO005,2018-07-14 00:00:00,31.420,23.1075,15.16,87.900,57.9217,34.380,1.23495,0.000,12.590,3.77167,0.000,520,635,150,115,1.75
CO005,2018-07-15 00:00:00,28.490,20.9962,14.56,88.400,62.9813,32.220,1.1055,0.000,13.070,4.55783,0.000,519,690,87,123,1.95833
CO005,2018-07-16 00:00:00,32.350,23.7183,15.29,87.000,55.2404,27.980,1.23505,0.000,7.570,1.98318,0.000,320,258,403,445,2.875
CO005,2018-07-17 00:00:00,37.430,27.6829,18.57,70.100,35.1912,10.570,1.25149,0.000,11.620,3.27762,0.000,435,491,236,258,2.04167
CO005,2018-07-18 00:00:00,35.620,27.4229,18.5,56.330,32.7942,16.830,1.26659,0.000,10.320,3.18375,0.000,432,670,206,115,2.08333
CO005,2018-07-19 00:00:00,35.820,26.8958,18.44,63.670,36.7171,14.340,1.25788,0.000,10.000,3.01304,0.000,573,649,117,79,1.58333
CO005,2018-07-20 00:00:00,35.290,26.2117,17.23,65.970,41.5463,18.710,1.23953,0.000,12.750,3.74652,0.000,536,630,168,91,1.75
CO005,2018-07-21 00:00:00,34.880,26.3017,18.1,73.900,42.3358,13.910,1.25887,0.000,9.510,2.85565,0.000,546,646,114,113,1.70833
CO005,2018-07-22 00:00:00,36.090,26.7246,17.09,69.670,39.9592,19.400,1.25141,0.000,9.190,3.13571,0.000,522,568,161,149,1.875
CO005,2018-07-23 00:00:00,36.750,27.8921,19.9,62.310,44.9396,22.990,1.2206,0.000,10.320,3.44636,0.000,408,510,261,241,2.33333
CO005,2018-07-24 00:00:00,34.820,26.3683,17.76,80.300,46.9454,19.310,1.25496,0.000,12.910,3.57696,0.000,541,680,136,66,1.75
CO005,2018-07-25 00:00:00,35.680,25.7979,16.29,75.000,46.0796,18.210,1.25989,0.000,11.450,3.24318,0.000,464,565,249,139,1.83333
CO005,2018-07-26 00:00:00,34.690,24.7679,15.29,80.000,48.5783,16.850,1.2501,0.000,9.510,3.11217,0.000,468,747,157,47,1.875
CO005,2018-07-27 00:00:00,36.490,26.6271,16.83,81.000,46.7033,18.560,1.24655,0.000,10.480,3.4319,0.000,495,601,210,117,1.91667
CO005,2018-07-28 00:00:00,35.820,26.7767,18.63,66.120,39.4971,13.100,1.25919,0.000,12.430,3.58136,0.000,553,679,112,79,1.75
CO005,2018-07-29 00:00:00,33.820,25.1121,17.3,65.710,45.4363,18.750,1.22567,0.000,11.290,4.03429,0.000,508,601,218,92,1.75
CO005,2018-07-30 00:00:00,35.280,25.4642,16.36,74.600,47.4625,18.930,1.23273,0.000,9.190,2.99609,0.000,453,739,165,63,1.75
CO005,2018-07-31 00:00:00,38.610,28.09,17.9,72.500,40.2525,14.770,1.22833,0.000,6.910,2.21368,0.000,327,250,502,344,2.66667
CO005,2018-08-01 00:00:00,40.760,31.3038,23.7,34.930,24.3271,13.910,1.14253,0.000,9.510,2.79333,0.000,413,244,341,422,2.41667
CO005,2018-08-02 00:00:00,41.220,31.3554,23.1,34.170,26.1983,14.330,1.12974,0.000,9.020,2.24348,0.000,420,295,354,356,2.33333
CO005,2018-08-03 00:00:00,42.750,33.5463,24.64,48.170,29.1417,14.050,1.14559,0.000,8.540,2.75,0.000,416,329,153,521,2.54167
CO005,2018-08-04 00:00:00,43.950,34.2546,25.71,45.760,27.7613,11.300,1.13069,0.000,10.000,3.152,0.000,340,290,433,355,2.79167
CO005,2018-08-05 00:00:00,41.420,32.055,23.91,40.860,27.32,14.200,1.14533,0.000,7.730,2.40739,0.000,511,315,271,320,1.91667
CO005,2018-08-06 00:00:00,41.750,32.4771,24.44,41.960,27.5038,12.670,1.15632,0.000,9.190,2.53478,0.000,490,395,217,314,2
CO005,2018-08-07 00:00:00,40.210,32.1529,24.51,47.860,29.4887,15.400,1.09284,0.000,11.130,2.91174,0.000,483,714,128,94,1.66667
CO005,2018-08-08 00:00:00,36.760,29.19,22.63,44.530,31.9983,21.330,1.12841,0.000,15.020,4.24708,0.000,459,789,142,30,1.91667
CO005,2018-08-09 00:00:00,34.080,25.8358,17.23,64.320,40.4583,21.460,1.16961,0.000,7.890,2.55875,0.000,372,736,249,64,1.95833
CO005,2018-08-10 00:00:00,37.160,27.6608,18.3,61.850,38.8588,19.850,1.16692,0.000,11.780,2.8705,0.000,383,253,467,319,2.25
CO005,2018-08-11 00:00:00,37.620,29.6946,22.56,53.660,40.7313,27.740,1.10735,0.000,10.160,2.77208,0.000,454,258,234,479,2.20833
CO005,2018-08-12 00:00:00,37.420,29.8567,22.3,74.000,47.2092,20.650,1.13691,0.000,12.260,3.61292,0.000,563,513,82,256,2
CO005,2018-08-13 00:00:00,36.550,27.965,20.7,78.900,48.0333,22.410,1.14429,0.000,11.940,3.93625,0.000,550,733,91,48,1.75
CO005,2018-08-14 00:00:00,36.090,27.0896,18.76,66.880,42.4721,22.630,1.1665,0.000,9.350,3.04217,0.000,405,708,254,56,1.95833
CO005,2018-08-15 00:00:00,34.820,25.8479,17.7,73.600,49.7529,25.280,1.14755,0.000,10.480,3.32826,0.000,462,674,217,68,2
CO005,2018-08-16 00:00:00,32.890,24.785,18.36,82.100,59.9121,36.490,1.05696,0.000,12.750,3.85333,0.000,544,764,59,49,1.875
CO005,2018-08-17 00:00:00,36.010,27.2063,19.23,70.300,46.9254,23.770,1.07258,0.000,6.590,2.17083,0.000,452,479,218,270,2
CO005,2018-08-18 00:00:00,36.820,28.8654,22.36,55.040,41.6538,25.630,1.10128,0.000,7.570,2.65583,0.000,668,290,66,394,1.70833
CO005,2018-08-19 00:00:00,37.560,28.6192,21.7,76.600,49.6504,24.900,1.09553,0.000,11.290,3.20458,0.000,526,192,88,615,2.29167
CO005,2018-08-20 00:00:00,35.950,27.0246,22.23,75.400,56.9725,34.060,0.906879,0.800,13.880,2.99708,0.000,581,250,83,502,2.08333
CO005,2018-08-21 00:00:00,36.220,27.8004,20.77,76.500,46.9217,19.660,1.09541,0.000,11.290,3.17792,0.000,468,219,134,597,2.66667
CO005,2018-08-22 00:00:00,37.080,28.395,21.04,57.970,37.6721,19.200,1.0857,0.000,7.400,2.28174,0.000,379,316,202,522,2.58333
CO005,2018-08-23 00:00:00,37.950,29.125,21.17,52.320,34.3083,17.550,1.06189,0.000,6.910,2.17391,0.000,416,441,171,396,2.41667
CO005,2018-08-24 00:00:00,39.080,30.1638,21.77,55.030,32.9562,16.100,1.07886,0.000,10.000,2.31348,0.000,391,544,287,201,2.08333
CO005,2018-08-25 00:00:00,38.950,30.44,23.17,46.840,30.7771,15.880,1.06125,0.000,10.160,2.7675,0.000,507,644,109,160,1.66667
CO005,2018-08-26 00:00:00,38.820,29.9879,21.37,58.540,35.3175,15.800,1.07859,0.000,9.020,2.31913,0.000,357,424,317,319,2.25
CO005,2018-08-27 00:00:00,38.890,29.8038,21.36,54.790,35.525,17.450,0.853185,0.000,12.430,2.70792,0.000,439,274,160,549,2.58333
CO005,2018-08-28 00:00:00,37.010,28.5463,21.43,86.500,51.6646,25.590,1.00569,0.000,11.780,3.90542,0.000,502,664,119,135,1.91667
CO005,2018-08-29 00:00:00,34.210,26.2862,18.96,83.800,52.2088,22.030,1.05253,0.000,9.020,3.26458,0.000,487,792,91,51,1.83333
CO005,2018-08-30 00:00:00,35.820,26.6717,17.83,83.000,50.8396,25.290,1.02318,0.000,8.700,2.22174,0.000,447,471,221,279,2.16667
CO005,2018-08-31 00:00:00,37.950,29.0954,21.83,75.800,49.2858,22.360,1.02123,0.000,7.570,2.52,0.000,464,239,204,514,2.33333
CO005,2018-09-01 00:00:00,37.630,29.0967,21.97,72.400,46.1092,24.950,1.01244,0.000,11.450,2.72125,0.000,486,165,195,578,2.33333
CO005,2018-09-02 00:00:00,39.020,30.0383,22.97,62.380,40.4142,20.210,0.952426,0.000,9.510,2.89875,0.000,447,236,84,653,2.45833
CO005,2018-09-03 00:00:00,32.760,25.3125,19.03,78.200,61.3796,34.410,0.897404,0.000,12.910,4.64792,0.000,526,713,74,104,1.875
CO005,2018-09-04 00:00:00,30.080,22.8179,16.69,83.300,60.4663,35.090,0.952492,0.000,10.480,3.33583,0.000,518,573,111,220,2.16667
CO005,2018-09-05 00:00:00,28.830,22.4779,17.29,82.800,62.1775,38.860,0.771757,0.000,11.290,3.15833,0.000,536,718,70,101,1.75
CO005,2018-09-06 00:00:00,30.950,23.53,16.96,83.400,58.0567,30.510,1.00547,0.000,8.540,2.745,0.000,493,611,110,206,2.08333
CO005,2018-09-07 00:00:00,32.500,24.0113,17.76,86.200,58.3533,30.870,0.955739,0.000,10.000,2.76917,0.000,475,555,205,185,1.95833
CO005,2018-09-08 00:00:00,21.560,19.1875,17.03,92.400,80.6379,60.380,0.280941,5.200,9.350,2.00708,0.000,291,317,342,471,2.66667
CO005,2018-09-09 00:00:00,30.500,22.2933,17.76,92.100,69.6658,39.220,0.771325,0.000,11.130,3.0287,0.000,128,110,444,735,3.45833
CO005,2018-09-10 00:00:00,32.360,24.055,17.03,77.900,54.1708,25.410,1.02581,0.000,11.290,3.37667,0.000,127,87,383,823,3.66667
CO005,2018-09-11 00:00:00,33.280,25.7592,19.77,80.800,58.9842,31.840,0.926315,0.000,9.020,2.50304,0.000,410,157,211,644,3
CO005,2018-09-12 00:00:00,33.100,26.8325,20.64,81.800,57.5775,34.490,0.949057,0.000,7.730,2.42,0.000,456,293,229,437,2.25
CO005,2018-09-13 00:00:00,34.750,26.0367,19.43,89.700,60.9688,29.050,0.967746,0.000,12.750,3.16696,0.000,524,700,132,66,1.75
CO005,2018-09-14 00:00:00,31.030,22.9858,18.63,89.500,71.3892,43.780,0.594549,0.600,11.290,2.6813,0.000,478,491,234,218,2.04167
CO005,2018-09-15 00:00:00,30.560,21.4083,17.3,94.100,78.7504,40.110,0.684396,20.800,18.100,1.98217,0.000,212,202,470,533,3.20833
CO005,2018-09-16 00:00:00,31.690,23.8854,18.3,94.300,71.8992,38.020,0.856449,0.200,7.890,2.14826,0.000,174,112,549,583,3.16667
CO005,2018-09-17 00:00:00,31.560,24.6837,19.7,86.000,67.945,45.140,0.761065,0.000,9.190,2.50875,0.000,429,161,165,656,3
CO005,2018-09-18 00:00:00,32.950,25.4725,20.17,87.700,65.5342,39.000,0.904216,0.000,7.890,1.80043,0.000,217,298,331,577,2.875
CO005,2018-09-19 00:00:00,34.160,26.3442,19.63,82.100,57.4708,30.060,0.932529,0.000,7.240,1.9545,0.000,322,261,484,350,2.625
CO005,2018-09-20 00:00:00,33.750,26.4296,20.44,77.200,54.76,29.270,0.89672,0.000,6.910,2.14417,0.000,509,229,114,568,2.29167
CO005,2018-09-21 00:00:00,34.620,26.6762,19.63,82.100,53.7279,29.570,0.894966,0.000,6.100,1.81783,0.000,367,356,356,337,2.29167
CO005,2018-09-22 00:00:00,37.230,28.3742,21.04,54.800,37.1346,20.840,0.915768,0.000,10.320,2.4481,0.000,368,123,253,679,2.95833
CO005,2018-09-23 00:00:00,36.690,28.4321,21.44,53.760,34.2442,19.670,0.908636,0.000,8.540,2.12875,0.000,410,158,209,641,2.875
CO005,2018-09-24 00:00:00,37.490,28.4612,20.98,43.900,30.99,18.850,0.907587,0.000,7.240,1.94,0.000,262,236,346,574,3.16667
CO005,2018-09-25 00:00:00,34.770,27.2671,21.44,66.570,37.3,24.520,0.889505,0.000,10.640,2.9187,0.000,493,251,124,551,2.08333
CO005,2018-09-26 00:00:00,32.030,25.685,21.37,80.500,62.0187,40.140,0.804269,0.000,12.260,2.77292,0.000,472,240,104,602,2.33333
CO005,2018-09-27 00:00:00,31.830,24.5279,19.3,81.500,59.6313,32.490,0.885054,0.000,8.050,2.45864,0.000,189,145,466,618,3.33333
CO005,2018-09-28 00:00:00,30.430,23.6025,18.3,83.600,61.9888,36.410,0.791377,0.000,7.730,2.095,0.000,383,162,173,697,3.375
