year;month;day;weekday;hour;load;temp;holiday
2013;Sep;3;Tue;10;1277.1608;10.8;regular
2013;Sep;3;Tue;11;1298.809;10.6;regular
2013;Sep;3;Tue;12;1324.6146;11;regular
2013;Sep;3;Tue;13;1328.0199;10.8;regular
2013;Sep;3;Tue;14;1323.2315;11.4;regular
2013;Sep;3;Tue;15;1308.3385;10.8;regular
2013;Sep;3;Tue;16;1276.9194;10.8;regular
2013;Sep;3;Tue;17;1261.7299;9.8;regular
2013;Sep;3;Tue;18;1273.6299;9.2;regular
2013;Sep;3;Tue;19;1372.4172;8.4;regular
2013;Sep;3;Tue;20;1547.6192;8.5;regular
2013;Sep;3;Tue;21;1588.5066;8.6;regular
2013;Sep;3;Tue;22;1563.5858;8.6;regular
2013;Sep;3;Tue;23;1467.8689;8.5;regular
2013;Sep;3;Tue;24;1317.2171;8.3;regular
2013;Sep;4;Wed;1;1147.838;8.2;regular
2013;Sep;4;Wed;2;1031.1185;8;regular
2013;Sep;4;Wed;3;975.8245;7.5;regular
2013;Sep;4;Wed;4;955.6449;7.3;regular
2013;Sep;4;Wed;5;962.039;7.2;regular
2013;Sep;4;Wed;6;1014.003;4.9;regular
2013;Sep;4;Wed;7;1133.21;4.8;regular
2013;Sep;4;Wed;8;1224.8911;4.7;regular
2013;Sep;4;Wed;9;1317.0674;6.9;regular
2013;Sep;4;Wed;10;1353.6474;8.6;regular
2013;Sep;4;Wed;11;1357.0836;10.3;regular
2013;Sep;4;Wed;12;1355.5366;10.7;regular
2013;Sep;4;Wed;13;1323.2681;11;regular
2013;Sep;4;Wed;14;1308.9858;11.6;regular
2013;Sep;4;Wed;15;1270.4073;11.4;regular
2013;Sep;4;Wed;16;1247.2451;11.4;regular
2013;Sep;4;Wed;17;1226.4301;10.4;regular
2013;Sep;4;Wed;18;1270.6255;9.7;regular
2013;Sep;4;Wed;19;1408.8937;9.2;regular
2013;Sep;4;Wed;20;1584.7721;9;regular
2013;Sep;4;Wed;21;1619.0406;9.2;regular
2013;Sep;4;Wed;22;1587.1503;9;regular
2013;Sep;4;Wed;23;1490.9357;8.5;regular
2013;Sep;4;Wed;24;1333.7819;7.5;regular
2013;Sep;5;Thu;1;1162.3735;8;regular
2013;Sep;5;Thu;2;1049.2915;8.2;regular
2013;Sep;5;Thu;3;985.386;7.8;regular
2013;Sep;5;Thu;4;968.9826;7.4;regular
2013;Sep;5;Thu;5;976.8244;7;regular
2013;Sep;5;Thu;6;1039.6633;7.2;regular
2013;Sep;5;Thu;7;1134.3699;8.4;regular
2013;Sep;5;Thu;8;1243.1337;9.2;regular
2013;Sep;5;Thu;9;1338.6369;9.8;regular
2013;Sep;5;Thu;10;1357.5346;13.4;regular
2013;Sep;5;Thu;11;1374.7639;15;regular
2013;Sep;5;Thu;12;1382.1958;15.8;regular
2013;Sep;5;Thu;13;1359.3127;16;regular
2013;Sep;5;Thu;14;1334.6184;17;regular
2013;Sep;5;Thu;15;1298.3251;17.2;regular
2013;Sep;5;Thu;16;1273.6991;17;regular
2013;Sep;5;Thu;17;1254.7501;15.8;regular
2013;Sep;5;Thu;18;1292.5538;15.8;regular
2013;Sep;5;Thu;19;1404.8008;15;regular
2013;Sep;5;Thu;20;1527.1837;15;regular
2013;Sep;5;Thu;21;1547.5647;14.5;regular
2013;Sep;5;Thu;22;1511.4097;14.4;regular
2013;Sep;5;Thu;23;1425.5481;13.3;regular
2013;Sep;5;Thu;24;1261.6291;13;regular
2013;Sep;6;Fri;1;1125.3201;12.7;regular
2013;Sep;6;Fri;2;1010.8793;12.8;regular
2013;Sep;6;Fri;3;948.2472;12.8;regular
2013;Sep;6;Fri;4;931.0721;11.2;regular
2013;Sep;6;Fri;5;939.0742;11.4;regular
2013;Sep;6;Fri;6;985.3117;11.8;regular
2013;Sep;6;Fri;7;1091.3305;12.2;regular
2013;Sep;6;Fri;8;1184.1937;12.4;regular
2013;Sep;6;Fri;9;1270.3765;13.3;regular
2013;Sep;6;Fri;10;1302.5365;15.5;regular
2013;Sep;6;Fri;11;1289.1594;18.8;regular
2013;Sep;6;Fri;12;1296.783;21;regular
2013;Sep;6;Fri;13;1268.6632;20.5;regular
2013;Sep;6;Fri;14;1246.8473;19.3;regular
2013;Sep;6;Fri;15;1207.3104;18.5;regular
2013;Sep;6;Fri;16;1192.2054;18.3;regular
2013;Sep;6;Fri;17;1179.4792;16.9;regular
2013;Sep;6;Fri;18;1193.8951;15.5;regular
2013;Sep;6;Fri;19;1324.2266;15.4;regular
2013;Sep;6;Fri;20;1446.3165;16;regular
2013;Sep;6;Fri;21;1439.5656;15.4;regular
2013;Sep;6;Fri;22;1395.9398;14.9;regular
2013;Sep;6;Fri;23;1310.8562;15;regular
2013;Sep;6;Fri;24;1210.4578;16;regular
2013;Sep;7;Sat;1;1119.0933;17.2;regular
2013;Sep;7;Sat;2;1046.7974;17.6;regular
2013;Sep;7;Sat;3;1001.7501;15.2;regular
2013;Sep;7;Sat;4;966.6257;15;regular
2013;Sep;7;Sat;5;859.2627;16.3;regular
2013;Sep;7;Sat;6;868.9354;17.3;regular
2013;Sep;7;Sat;7;906.9001;17.6;regular
2013;Sep;7;Sat;8;924.2827;17.6;regular
2013;Sep;7;Sat;9;1014.8259;18;regular
2013;Sep;7;Sat;10;1082.4033;17.2;regular
2013;Sep;7;Sat;11;1168.0768;17.2;regular
2013;Sep;7;Sat;12;1208.801;17.8;regular
2013;Sep;7;Sat;13;1249.0431;16.9;regular
2013;Sep;7;Sat;14;1235.7473;16.8;regular
2013;Sep;7;Sat;15;1221.5793;16.7;regular
2013;Sep;7;Sat;16;1204.1728;16.5;regular
2013;Sep;7;Sat;17;1212.9434;16.4;regular
2013;Sep;7;Sat;18;1253.8744;16.9;regular
2013;Sep;7;Sat;19;1338.2217;17.5;regular
2013;Sep;7;Sat;20;1384.4036;17.6;regular
2013;Sep;7;Sat;21;1346.9142;17.2;regular
2013;Sep;7;Sat;22;1295.2303;16.8;regular
2013;Sep;7;Sat;23;1213.8607;16.2;regular
2013;Sep;7;Sat;24;1116.0942;15.4;regular
2013;Sep;8;Sun;1;1021.7969;14.6;regular
2013;Sep;8;Sun;2;937.8351;13.8;regular
2013;Sep;8;Sun;3;857.4114;14;regular
2013;Sep;8;Sun;4;813.7271;13.8;regular
2013;Sep;8;Sun;5;805.863;13.6;regular
2013;Sep;8;Sun;6;805.69;13.5;regular
2013;Sep;8;Sun;7;800.2572;13;regular
2013;Sep;8;Sun;8;786.3601;13.8;regular
2013;Sep;8;Sun;9;871.5833;14.6;regular
2013;Sep;8;Sun;10;973.3412;17;regular
2013;Sep;8;Sun;11;1020.6082;17.6;regular
2013;Sep;8;Sun;12;1037.4312;18.8;regular
2013;Sep;8;Sun;13;1041.4701;19;regular
2013;Sep;8;Sun;14;1015.4458;19.2;regular
2013;Sep;8;Sun;15;986.0195;20.2;regular
2013;Sep;8;Sun;16;960.4987;19;regular
2013;Sep;8;Sun;17;956.4026;17.8;regular
2013;Sep;8;Sun;18;955.519;18.4;regular
2013;Sep;8;Sun;19;1098.8903;14;regular
2013;Sep;8;Sun;20;1246.9372;12.8;regular
2013;Sep;8;Sun;21;1274.0493;12.6;regular
2013;Sep;8;Sun;22;1253.7371;12.8;regular
2013;Sep;8;Sun;23;1212.0395;12.4;regular
2013;Sep;8;Sun;24;1123.6878;11.6;regular
2013;Sep;9;Mon;1;1011.3508;11.4;regular
2013;Sep;9;Mon;2;908.1524;11.8;regular
2013;Sep;9;Mon;3;857.7516;11.8;regular
2013;Sep;9;Mon;4;838.3496;11;regular
2013;Sep;9;Mon;5;849.3544;11.2;regular
2013;Sep;9;Mon;6;903.5104;11.6;regular
2013;Sep;9;Mon;7;1007.3347;11;regular
2013;Sep;9;Mon;8;1102.2254;13.6;regular
2013;Sep;9;Mon;9;1123.371;16.8;regular
2013;Sep;9;Mon;10;1189.03;20.1;regular
2013;Sep;9;Mon;11;1207.5499;22.4;regular
2013;Sep;9;Mon;12;1225.2514;24.6;regular
2013;Sep;9;Mon;13;1215.9825;26;regular
2013;Sep;9;Mon;14;1204.5666;26.5;regular
2013;Sep;9;Mon;15;1191.3894;27.3;regular
2013;Sep;9;Mon;16;1184.5931;27.2;regular
2013;Sep;9;Mon;17;1175.9476;26.2;regular
2013;Sep;9;Mon;18;1181.0208;25.5;regular
2013;Sep;9;Mon;19;1290.6079;24.1;regular
2013;Sep;9;Mon;20;1419.6391;24;regular
2013;Sep;9;Mon;21;1434.4384;24;regular
2013;Sep;9;Mon;22;1382.2039;23.4;regular
2013;Sep;9;Mon;23;1285.7986;23;regular
2013;Sep;9;Mon;24;1154.3327;23;regular
2013;Sep;10;Tue;1;1023.1537;23;regular
2013;Sep;10;Tue;2;924.9931;23;regular
2013;Sep;10;Tue;3;872.0946;23.6;regular
2013;Sep;10;Tue;4;854.7322;23.6;regular
2013;Sep;10;Tue;5;861.9194;22.6;regular
2013;Sep;10;Tue;6;903.343;22;regular
2013;Sep;10;Tue;7;988.1779;22;regular
2013;Sep;10;Tue;8;1077.6512;22.2;regular
2013;Sep;10;Tue;9;1158.2936;23.6;regular
2013;Sep;10;Tue;10;1205.1798;25.3;regular
2013;Sep;10;Tue;11;1240.477;27.2;regular
2013;Sep;10;Tue;12;1274.483;28.5;regular
2013;Sep;10;Tue;13;1278.1325;30.5;regular
2013;Sep;10;Tue;14;1283.4386;31.4;regular
2013;Sep;10;Tue;15;1275.7804;31.6;regular
2013;Sep;10;Tue;16;1282.5616;32.1;regular
2013;Sep;10;Tue;17;1276.683;31.2;regular
2013;Sep;10;Tue;18;1274.9256;29.5;regular
2013;Sep;10;Tue;19;1341.17;27.1;regular
2013;Sep;10;Tue;20;1422.3343;27.1;regular
2013;Sep;10;Tue;21;1394.7328;25.7;regular
2013;Sep;10;Tue;22;1376.2492;25.3;regular
2013;Sep;10;Tue;23;1307.937;24.3;regular
2013;Sep;10;Tue;24;1171.5682;23.7;regular
2013;Sep;11;Wed;1;1054.0436;23.5;regular
2013;Sep;11;Wed;2;938.4903;23.5;regular
2013;Sep;11;Wed;3;877.2714;23.5;regular
2013;Sep;11;Wed;4;852.6277;22.4;regular
2013;Sep;11;Wed;5;877.0833;22.6;regular
2013;Sep;11;Wed;6;914.465;22.5;regular
2013;Sep;11;Wed;7;992.7997;23.2;regular
2013;Sep;11;Wed;8;1084.1476;23.2;regular
2013;Sep;11;Wed;9;1167.2875;25.6;regular
2013;Sep;11;Wed;10;1204.9109;27.4;regular
2013;Sep;11;Wed;11;1225.2574;28.8;regular
2013;Sep;11;Wed;12;1290.6252;29.2;regular
2013;Sep;11;Wed;13;1285.4399;22.4;regular
2013;Sep;11;Wed;14;1274.737;20.2;regular
2013;Sep;11;Wed;15;1273.4775;19.6;regular
2013;Sep;11;Wed;16;1264.3375;19.6;regular
2013;Sep;11;Wed;17;1244.6219;20.2;regular
2013;Sep;11;Wed;18;1237.0874;21.4;regular
2013;Sep;11;Wed;19;1316.7634;20.2;regular
2013;Sep;11;Wed;20;1440.6177;26;regular
2013;Sep;11;Wed;21;1431.5835;25;regular
2013;Sep;11;Wed;22;1382.0392;24;regular
2013;Sep;11;Wed;23;1299.6636;23.6;regular
2013;Sep;11;Wed;24;1174.0377;23.2;regular
2013;Sep;12;Thu;1;1051.0833;24.5;regular
2013;Sep;12;Thu;2;955.0601;25;regular
2013;Sep;12;Thu;3;912.917;24.8;regular
2013;Sep;12;Thu;4;876.3598;24.4;regular
2013;Sep;12;Thu;5;877.9551;22;regular
2013;Sep;12;Thu;6;908.011;21;regular
2013;Sep;12;Thu;7;993.9113;20.8;regular
2013;Sep;12;Thu;8;1062.4839;19.5;regular
2013;Sep;12;Thu;9;1148.1293;22.6;regular
2013;Sep;12;Thu;10;1216.4399;24.7;regular
2013;Sep;12;Thu;11;1249.8755;26.6;regular
2013;Sep;12;Thu;12;1270.6172;29.2;regular
2013;Sep;12;Thu;13;1266.9119;25.6;regular
2013;Sep;12;Thu;14;1268.8534;21.2;regular
2013;Sep;12;Thu;15;1253.4945;20.6;regular
2013;Sep;12;Thu;16;1241.3453;20.9;regular
2013;Sep;12;Thu;17;1237.1472;19;regular
2013;Sep;12;Thu;18;1244.741;18.9;regular
2013;Sep;12;Thu;19;1326.3964;19.2;regular
2013;Sep;12;Thu;20;1382.7207;17.8;regular
2013;Sep;12;Thu;21;1371.7482;15.4;regular
2013;Sep;12;Thu;22;1296.8827;15.6;regular
2013;Sep;12;Thu;23;1198.6743;15.05;regular
2013;Sep;12;Thu;24;1088.9075;14.5;regular
2013;Sep;13;Fri;1;986.1915;13.7;regular
2013;Sep;13;Fri;2;903.5175;13.5;regular
2013;Sep;13;Fri;3;860.7554;13.3;regular
2013;Sep;13;Fri;4;832.7739;13;regular
2013;Sep;13;Fri;5;847.6806;12.8;regular
2013;Sep;13;Fri;6;878.7087;13;regular
2013;Sep;13;Fri;7;975.993;12.8;regular
2013;Sep;13;Fri;8;1047.1993;12.9;regular
2013;Sep;13;Fri;9;1131.5873;13;regular
2013;Sep;13;Fri;10;1182.8654;12.5;regular
2013;Sep;13;Fri;11;1239.7473;12;regular
2013;Sep;13;Fri;12;1270.5679;11.8;regular
2013;Sep;13;Fri;13;1265.8464;11.9;regular
2013;Sep;13;Fri;14;1261.8305;11.4;regular
2013;Sep;13;Fri;15;1238.979;11;regular
2013;Sep;13;Fri;16;1217.8664;11;regular
2013;Sep;13;Fri;17;1231.8751;10.8;regular
2013;Sep;13;Fri;18;1267.2224;10.2;regular
2013;Sep;13;Fri;19;1363.5332;10;regular
2013;Sep;13;Fri;20;1440.5979;9.7;regular
2013;Sep;13;Fri;21;1438.4202;9.7;regular
2013;Sep;13;Fri;22;1385.7412;9.7;regular
2013;Sep;13;Fri;23;1304.7195;10;regular
2013;Sep;13;Fri;24;1196.1409;10;regular
2013;Sep;14;Sat;1;1083.9881;10.3;regular
2013;Sep;14;Sat;2;985.0384;10.2;regular
2013;Sep;14;Sat;3;933.7528;10;regular
2013;Sep;14;Sat;4;907.5726;10;regular
2013;Sep;14;Sat;5;899.7183;10;regular
2013;Sep;14;Sat;6;920.7708;10;regular
2013;Sep;14;Sat;7;944.1168;10.2;regular
2013;Sep;14;Sat;8;976.1327;10.2;regular
2013;Sep;14;Sat;9;1061.7915;10.4;regular
2013;Sep;14;Sat;10;1161.227;11;regular
2013;Sep;14;Sat;11;1218.0484;11.2;regular
2013;Sep;14;Sat;12;1258.7131;10.8;regular
2013;Sep;14;Sat;13;1278.8443;10.9;regular
2013;Sep;14;Sat;14;1262.7196;11;regular
2013;Sep;14;Sat;15;1247.4545;11;regular
2013;Sep;14;Sat;16;1235.9908;11;regular
2013;Sep;14;Sat;17;1234.9835;10.8;regular
2013;Sep;14;Sat;18;1264.4151;10.5;regular
2013;Sep;14;Sat;19;1375.6791;10.4;regular
2013;Sep;14;Sat;20;1456.751;10.5;regular
2013;Sep;14;Sat;21;1450.5551;10.2;regular
2013;Sep;14;Sat;22;1385.3761;10.5;regular
2013;Sep;14;Sat;23;1303.8493;10.5;regular
2013;Sep;14;Sat;24;1214.2563;10.8;regular
2013;Sep;15;Sun;1;1115.9995;11;regular
2013;Sep;15;Sun;2;1025.5332;10.6;regular
2013;Sep;15;Sun;3;943.5436;10.4;regular
2013;Sep;15;Sun;4;898.928;10.6;regular
2013;Sep;15;Sun;5;880.2949;10.6;regular
2013;Sep;15;Sun;6;870.7967;10.6;regular
2013;Sep;15;Sun;7;864.655;11;regular
2013;Sep;15;Sun;8;848.7363;11.2;regular
2013;Sep;15;Sun;9;885.2406;11.5;regular
2013;Sep;15;Sun;10;1017.925;11.5;regular
2013;Sep;15;Sun;11;1118.4721;11.9;regular
2013;Sep;15;Sun;12;1184.2643;12;regular
2013;Sep;15;Sun;13;1227.6458;12;regular
2013;Sep;15;Sun;14;1251.4853;11.5;regular
2013;Sep;15;Sun;15;1214.8263;11.5;regular
2013;Sep;15;Sun;16;1202.4679;11.3;regular
2013;Sep;15;Sun;17;1207.3006;11.2;regular
2013;Sep;15;Sun;18;1220.8817;11.2;regular
2013;Sep;15;Sun;19;1344.6957;11;regular
2013;Sep;15;Sun;20;1423.47;11.1;regular
2013;Sep;15;Sun;21;1435.0473;11.4;regular
2013;Sep;15;Sun;22;1395.7985;11.5;regular
2013;Sep;15;Sun;23;1328.9125;11.6;regular
2013;Sep;15;Sun;24;1223.5599;11.5;regular
2013;Sep;16;Mon;1;1108.3853;11.4;regular
2013;Sep;16;Mon;2;991.7135;11.5;regular
2013;Sep;16;Mon;3;932.1765;11.3;regular
2013;Sep;16;Mon;4;899.6642;11.1;regular
2013;Sep;16;Mon;5;916.8652;11.1;regular
2013;Sep;16;Mon;6;963.1644;11.5;regular
2013;Sep;16;Mon;7;1051.2203;11.5;regular
2013;Sep;16;Mon;8;1155.3997;11.6;regular
2013;Sep;16;Mon;9;1280.4333;11.8;regular
2013;Sep;16;Mon;10;1391.6853;11.8;regular
2013;Sep;16;Mon;11;1454.994;11.2;regular
2013;Sep;16;Mon;12;1509.3262;11;regular
2013;Sep;16;Mon;13;1547.276;11;regular
2013;Sep;16;Mon;14;1554.6997;10.8;regular
2013;Sep;16;Mon;15;1549.3891;10.6;regular
2013;Sep;16;Mon;16;1542.3185;10.6;regular
2013;Sep;16;Mon;17;1527.0448;10.6;regular
2013;Sep;16;Mon;18;1529.6516;10.4;regular
2013;Sep;16;Mon;19;1600.7205;10.4;regular
2013;Sep;16;Mon;20;1652.1833;10.4;regular
2013;Sep;16;Mon;21;1661.9524;10;regular
2013;Sep;16;Mon;22;1603.3082;10;regular
2013;Sep;16;Mon;23;1479.639;9.2;regular
2013;Sep;16;Mon;24;1343.345;8.8;regular
2013;Sep;17;Tue;1;1235.8432;8.6;regular
2013;Sep;17;Tue;2;1062.7423;8.2;regular
2013;Sep;17;Tue;3;999.4311;7.8;regular
2013;Sep;17;Tue;4;970.3757;7.5;regular
2013;Sep;17;Tue;5;974.0578;7.5;regular
2013;Sep;17;Tue;6;1011.3167;7.8;regular
2013;Sep;17;Tue;7;1081.7112;7.5;regular
2013;Sep;17;Tue;8;1199.719;7.5;regular
2013;Sep;17;Tue;9;1356.2048;6.9;regular
2013;Sep;17;Tue;10;1444.5266;7;regular
2013;Sep;17;Tue;11;1532.2318;7;regular
2013;Sep;17;Tue;12;1595.4307;7.3;regular
2013;Sep;17;Tue;13;1628.5818;7.1;regular
2013;Sep;17;Tue;14;1633.2617;7.2;regular
2013;Sep;17;Tue;15;1619.7686;7.3;regular
2013;Sep;17;Tue;16;1595.3521;7.3;regular
2013;Sep;17;Tue;17;1554.5571;7.6;regular
2013;Sep;17;Tue;18;1534.2244;6.8;regular
2013;Sep;17;Tue;19;1603.5284;6.9;regular
2013;Sep;17;Tue;20;1656.0946;7.6;regular
2013;Sep;17;Tue;21;1733.438;7.6;regular
2013;Sep;17;Tue;22;1697.8302;7.6;regular
2013;Sep;17;Tue;23;1676.4668;7;regular
2013;Sep;17;Tue;24;1497.4701;6.4;regular
2013;Sep;18;Wed;1;1287.9664;6.4;regular
2013;Sep;18;Wed;2;1118.0941;6;regular
2013;Sep;18;Wed;3;1043.7271;5.6;regular
2013;Sep;18;Wed;4;1013.904;3.8;regular
2013;Sep;18;Wed;5;1016.6877;3.3;regular
2013;Sep;18;Wed;6;1063.7567;4;regular
2013;Sep;18;Wed;7;1145.2021;4.2;regular
2013;Sep;18;Wed;8;1278.0438;7.1;regular
2013;Sep;18;Wed;9;1377.105;9.1;regular
2013;Sep;18;Wed;10;1445.0408;11.6;regular
2013;Sep;18;Wed;11;1465.014;12.8;regular
2013;Sep;18;Wed;12;1470.1421;13.9;regular
2013;Sep;18;Wed;13;1443.6075;14.9;regular
2013;Sep;18;Wed;14;1404.9898;15.2;regular
2013;Sep;18;Wed;15;1375.4474;15.4;regular
2013;Sep;18;Wed;16;1315.3098;15.9;regular
2013;Sep;18;Wed;17;1283.3185;15.4;regular
2013;Sep;18;Wed;18;1278.61;14;regular
2013;Sep;18;Wed;19;1374.298;10.5;regular
2013;Sep;18;Wed;20;1542.3555;9.8;regular
2013;Sep;18;Wed;21;1617.1173;8.8;regular
2013;Sep;18;Wed;22;1608.0272;7.8;regular
2013;Sep;18;Wed;23;1512.4837;7.5;regular
2013;Sep;18;Wed;24;1354.926;7;regular
2013;Sep;19;Thu;1;1205.099;6;regular
2013;Sep;19;Thu;2;1085.5367;5.6;regular
2013;Sep;19;Thu;3;1008.8433;5.6;regular
2013;Sep;19;Thu;4;978.0055;5.2;regular
2013;Sep;19;Thu;5;981.8692;5;regular
2013;Sep;19;Thu;6;1028.0032;4.2;regular
2013;Sep;19;Thu;7;1097.9621;4.2;regular
2013;Sep;19;Thu;8;1224.0357;8;regular
2013;Sep;19;Thu;9;1330.9713;12;regular
2013;Sep;19;Thu;10;1336.5766;16.2;regular
2013;Sep;19;Thu;11;1309.3266;17.8;regular
2013;Sep;19;Thu;12;1330.3594;19.1;regular
2013;Sep;19;Thu;13;1328.3918;19.5;regular
2013;Sep;19;Thu;14;1330.2145;19.5;regular
2013;Sep;19;Thu;15;1246.8744;19.6;regular
2013;Sep;19;Thu;16;1203.6655;19.6;regular
2013;Sep;19;Thu;17;1180.8077;19.3;regular
2013;Sep;19;Thu;18;1166.1262;18.1;regular
2013;Sep;19;Thu;19;1337.1676;16;regular
2013;Sep;19;Thu;20;1448.5029;14;regular
2013;Sep;19;Thu;21;1501.7125;13.4;regular
2013;Sep;19;Thu;22;1495.4241;12;regular
2013;Sep;19;Thu;23;1423.9574;11;regular
2013;Sep;19;Thu;24;1276.0498;11;regular
2013;Sep;20;Fri;1;1144.2244;9;regular
2013;Sep;20;Fri;2;1026.6793;8.4;regular
2013;Sep;20;Fri;3;965.9701;8.4;regular
2013;Sep;20;Fri;4;937.2583;8.4;regular
2013;Sep;20;Fri;5;938.8969;7.8;regular
2013;Sep;20;Fri;6;983.4304;7.8;regular
2013;Sep;20;Fri;7;1026.7187;7.4;regular
2013;Sep;20;Fri;8;1134.3761;9;regular
2013;Sep;20;Fri;9;1254.2409;11.4;regular
2013;Sep;20;Fri;10;1304.2738;14.4;regular
2013;Sep;20;Fri;11;1300.2006;16.2;regular
2013;Sep;20;Fri;12;1303.1517;18;regular
2013;Sep;20;Fri;13;1285.1427;18.8;regular
2013;Sep;20;Fri;14;1283.8499;17.8;regular
2013;Sep;20;Fri;15;1265.8619;15;regular
2013;Sep;20;Fri;16;1251.518;13.6;regular
2013;Sep;20;Fri;17;1236.0947;13.2;regular
2013;Sep;20;Fri;18;1235.4945;13.2;regular
2013;Sep;20;Fri;19;1306.1834;12.8;regular
2013;Sep;20;Fri;20;1480.4998;12.4;regular
2013;Sep;20;Fri;21;1507.657;10.3;regular
2013;Sep;20;Fri;22;1476.072;10.2;regular
2013;Sep;20;Fri;23;1397.1358;10;regular
2013;Sep;20;Fri;24;1296.3964;7.8;regular
2013;Sep;21;Sat;1;1163.4839;7.8;regular
2013;Sep;21;Sat;2;1049.5459;8.4;regular
2013;Sep;21;Sat;3;978.7544;8.6;regular
2013;Sep;21;Sat;4;941.1432;8.4;regular
2013;Sep;21;Sat;5;935.9262;7.2;regular
2013;Sep;21;Sat;6;954.5141;6;regular
2013;Sep;21;Sat;7;954.2623;7.6;regular
2013;Sep;21;Sat;8;990.0225;9.4;regular
2013;Sep;21;Sat;9;1083.1841;10.2;regular
2013;Sep;21;Sat;10;1143.8578;12.4;regular
2013;Sep;21;Sat;11;1196.4197;13;regular
2013;Sep;21;Sat;12;1154.2488;15;regular
2013;Sep;21;Sat;13;1154.9751;15.2;regular
2013;Sep;21;Sat;14;1133.9985;15.4;regular
2013;Sep;21;Sat;15;1075.533;14.4;regular
2013;Sep;21;Sat;16;1102.986;14;regular
2013;Sep;21;Sat;17;1127.0164;12.8;regular
2013;Sep;21;Sat;18;1170.308;12.4;regular
2013;Sep;21;Sat;19;1308.7132;12;regular
2013;Sep;21;Sat;20;1418.9892;12.3;regular
2013;Sep;21;Sat;21;1425.3261;12.6;regular
2013;Sep;21;Sat;22;1380.0635;13;regular
2013;Sep;21;Sat;23;1275.1084;12.8;regular
2013;Sep;21;Sat;24;1171.9653;12.4;regular
2013;Sep;22;Sun;1;1076.3122;12.4;regular
2013;Sep;22;Sun;2;976.0791;11.5;regular
2013;Sep;22;Sun;3;908.7113;10.5;regular
2013;Sep;22;Sun;4;867.5425;10.7;regular
2013;Sep;22;Sun;5;852.3791;10.4;regular
2013;Sep;22;Sun;6;858.1202;10;regular
2013;Sep;22;Sun;7;832.7148;9.8;regular
2013;Sep;22;Sun;8;837.5;9.4;regular
2013;Sep;22;Sun;9;904.8482;9.8;regular
2013;Sep;22;Sun;10;961.2096;10.6;regular
2013;Sep;22;Sun;11;1042.1658;12.2;regular
2013;Sep;22;Sun;12;1082.9613;11.6;regular
2013;Sep;22;Sun;13;1114.9746;11.6;regular
2013;Sep;22;Sun;14;1118.6298;12;regular
2013;Sep;22;Sun;15;1113.803;11.8;regular
2013;Sep;22;Sun;16;1110.776;10.4;regular
2013;Sep;22;Sun;17;1115.0251;10.4;regular
2013;Sep;22;Sun;18;1131.8043;10.4;regular
2013;Sep;22;Sun;19;1250.3522;10.2;regular
2013;Sep;22;Sun;20;1390.4758;10.3;regular
2013;Sep;22;Sun;21;1443.9955;10.2;regular
2013;Sep;22;Sun;22;1433.6324;10.2;regular
2013;Sep;22;Sun;23;1347.2202;10.2;regular
2013;Sep;22;Sun;24;1225.0299;10.1;regular
2013;Sep;23;Mon;1;1102.8004;9.7;regular
2013;Sep;23;Mon;2;988.2712;9.7;regular
2013;Sep;23;Mon;3;934.2895;9.7;regular
2013;Sep;23;Mon;4;910.5724;9.7;regular
2013;Sep;23;Mon;5;920.3327;9.5;regular
2013;Sep;23;Mon;6;974.423;8.7;regular
2013;Sep;23;Mon;7;1057.4951;9.2;regular
2013;Sep;23;Mon;8;1183.7596;9.8;regular
2013;Sep;23;Mon;9;1277.2407;10.4;regular
2013;Sep;23;Mon;10;1342.1447;11.2;regular
2013;Sep;23;Mon;11;1355.1706;10.6;regular
2013;Sep;23;Mon;12;1392.0665;12.2;regular
2013;Sep;23;Mon;13;1379.53;12.6;regular
2013;Sep;23;Mon;14;1344.219;12.6;regular
2013;Sep;23;Mon;15;1314.296;11.2;regular
2013;Sep;23;Mon;16;1287.9157;11;regular
2013;Sep;23;Mon;17;1264.6192;11;regular
2013;Sep;23;Mon;18;1295.3667;9.4;regular
2013;Sep;23;Mon;19;1387.4534;8.8;regular
2013;Sep;23;Mon;20;1559.2766;8.2;regular
2013;Sep;23;Mon;21;1625.5391;8;regular
2013;Sep;23;Mon;22;1617.0136;8.2;regular
2013;Sep;23;Mon;23;1522.022;8;regular
2013;Sep;23;Mon;24;1371.3523;8;regular
2013;Sep;24;Tue;1;1188.0008;8.2;regular
2013;Sep;24;Tue;2;1060.0692;8.2;regular
2013;Sep;24;Tue;3;993.3002;8.2;regular
2013;Sep;24;Tue;4;970.4339;8.4;regular
2013;Sep;24;Tue;5;979.4602;8.6;regular
2013;Sep;24;Tue;6;1028.4904;8.6;regular
2013;Sep;24;Tue;7;1105.2472;8.6;regular
2013;Sep;24;Tue;8;1242.4772;9.5;regular
2013;Sep;24;Tue;9;1333.8992;10.2;regular
2013;Sep;24;Tue;10;1383.5404;11.2;regular
2013;Sep;24;Tue;11;1403.2414;12;regular
2013;Sep;24;Tue;12;1424.301;11.4;regular
2013;Sep;24;Tue;13;1408.5561;13;regular
2013;Sep;24;Tue;14;1387.7737;12.7;regular
2013;Sep;24;Tue;15;1359.1537;12.6;regular
2013;Sep;24;Tue;16;1326.4407;12.6;regular
2013;Sep;24;Tue;17;1307.8885;11.7;regular
